date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:04:23	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20May%202025%2010:19:23%20GMT	http://shuvechhyabajracharya.com/dataops/wp-content/themes/ryancv/assets/images/quote.svg	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/wp-content/themes/ryancv/assets/images/quote.38.delayed	(from https://shuvechhyabajracharya.com/dataops/wp-content/cache/autoptimize/20/css/autoptimize_3861d21fd7987a6987056c1bb4a6aa76.css)
16:04:23	415452/415452	---MCZ	200	added ('OK')	application/javascript	etag:W/%22656dc-633148a56c4e1%22	https://shuvechhyabajracharya.com/dataops/wp-content/cache/autoptimize/20/js/autoptimize_e393844f46c6a0ea4e25ef1bc924ced7.js	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/wp-content/cache/autoptimize/20/js/autoptimize_e393844f46c6a0ea4e25ef1bc924ced7.js	(from https://shuvechhyabajracharya.com/dataops/)
16:04:24	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20May%202025%2010:19:24%20GMT	http://shuvechhyabajracharya.com/dataops/wp-content/themes/ryancv/assets/fonts/ionicons.eot?v=2.0.1	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/wp-content/themes/ryancv/assets/fonts/ionicons790f.eot	(from https://shuvechhyabajracharya.com/dataops/wp-content/cache/autoptimize/20/css/autoptimize_3861d21fd7987a6987056c1bb4a6aa76.css)
16:04:24	1343/1343	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2253f-63314212b1deb%22	/assets/images/quote.svg	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/wp-content/themes/ryancv/assets/images/quote.svg	(from https://shuvechhyabajracharya.com/dataops/wp-content/cache/autoptimize/20/css/autoptimize_3861d21fd7987a6987056c1bb4a6aa76.css)
16:04:25	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20May%202025%2010:19:25%20GMT	http://shuvechhyabajracharya.com/dataops/wp-content/themes/ryancv/assets/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/wp-content/themes/ryancv/assets/webfonts/fa-brands-400.eot	(from https://shuvechhyabajracharya.com/dataops/wp-content/cache/autoptimize/20/css/autoptimize_3861d21fd7987a6987056c1bb4a6aa76.css)
16:04:25	120724/120724	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221d794-63314212be90c%22	/assets/fonts/ionicons.eot?v=2.0.1	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/wp-content/themes/ryancv/assets/fonts/ionicons790f.eot	(from https://shuvechhyabajracharya.com/dataops/wp-content/cache/autoptimize/20/css/autoptimize_3861d21fd7987a6987056c1bb4a6aa76.css)
16:04:26	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20May%202025%2010:19:26%20GMT	http://shuvechhyabajracharya.com/dataops/wp-content/themes/ryancv/assets/images/quote_d.svg	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/wp-content/themes/ryancv/assets/images/quote_d.svg	(from https://shuvechhyabajracharya.com/dataops/wp-content/cache/autoptimize/20/css/autoptimize_single_688a4cc8fb687c0cfd7b05065f0ae6ef.css)
16:04:26	134294/134294	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2220c96-63314212b2d8b%22	/assets/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/wp-content/themes/ryancv/assets/webfonts/fa-brands-400.eot	(from https://shuvechhyabajracharya.com/dataops/wp-content/cache/autoptimize/20/css/autoptimize_3861d21fd7987a6987056c1bb4a6aa76.css)
16:04:26	1340/1340	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2253c-63314212b1deb%22	/assets/images/quote_d.svg	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/wp-content/themes/ryancv/assets/images/quote_d.svg	(from https://shuvechhyabajracharya.com/dataops/wp-content/cache/autoptimize/20/css/autoptimize_single_688a4cc8fb687c0cfd7b05065f0ae6ef.css)
16:04:26	39456/39456	---M--	200	added ('OK')	font/woff2	etag:%229a20-632502bfd4e10%22	https://shuvechhyabajracharya.com/dataops/wp-content/uploads/sites/20/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkc3kawzu.woff2	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/wp-content/uploads/sites/20/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkc3kawzu.woff2	(from https://shuvechhyabajracharya.com/dataops/wp-content/cache/autoptimize/20/css/autoptimize_single_2e01d7c33896561776099676549c6975.css)
16:04:27	32284/32284	---M--	200	added ('OK')	font/woff2	etag:%227e1c-632502c412d93%22	https://shuvechhyabajracharya.com/dataops/wp-content/uploads/sites/20/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufa5qw54a.woff2	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/wp-content/uploads/sites/20/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufa5qw54a.woff2	(from https://shuvechhyabajracharya.com/dataops/wp-content/cache/autoptimize/20/css/autoptimize_single_291992b53cb1d70971080ccb6a012c11.css)
16:04:28	108/108	---MC-	401	error ('Unauthorized')	application/json	date:Mon,%2026%20May%202025%2010:19:28%20GMT	https://shuvechhyabajracharya.com/dataops/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fshuvechhyabajracharya.com%2Fdataops%2F2020%2F04%2F28%2Fbrand-identity-with-code%2F	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/wp-json/oembed/1.0/embed5a13	(from https://shuvechhyabajracharya.com/dataops/2020/04/28/brand-identity-with-code/)
16:04:28	167/167	---MC-	401	error ('Unauthorized')	text/xml	date:Mon,%2026%20May%202025%2010:19:28%20GMT	https://shuvechhyabajracharya.com/dataops/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fshuvechhyabajracharya.com%2Fdataops%2F2020%2F04%2F28%2Fbrand-identity-with-code%2F&format=xml	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/wp-json/oembed/1.0/embedfbe3	(from https://shuvechhyabajracharya.com/dataops/2020/04/28/brand-identity-with-code/)
16:04:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20May%202025%2010:19:29%20GMT	https://shuvechhyabajracharya.com/dataops/?p=98	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/indexb6ad.html	(from https://shuvechhyabajracharya.com/dataops/2020/04/28/brand-identity-with-code/)
16:04:28	3584/3584	---MC-	200	added ('OK')	application/rss+xml	etag:%22a4e6b62fb6a98ceacc770038c51002e1%22	https://shuvechhyabajracharya.com/dataops/2020/04/28/brand-identity-with-code/feed/	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/2020/04/28/brand-identity-with-code/feed/index.html	(from https://shuvechhyabajracharya.com/dataops/2020/04/28/brand-identity-with-code/)
16:04:29	62329/62329	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Apr%202025%2005:30:16%20GMT	https://shuvechhyabajracharya.com/dataops/author/oleksandr/	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/author/oleksandr/index.html	(from https://shuvechhyabajracharya.com/dataops/2020/04/28/brand-identity-with-code/)
16:04:30	4856/4856	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Mon,%2026%20May%202025%2010:19:30%20GMT	https://ryancv-demo.bslthemes.com/system-2/wp-content/uploads/2020/04/work1-1-300x197.jpg	C:/My%20Web%20Sites/Portfolio/ryancv-demo.bslthemes.com/system-2/wp-content/uploads/2020/04/work1-1-300x197.46.delayed	(from https://shuvechhyabajracharya.com/dataops/2020/04/28/brand-identity-with-code/)
16:04:30	4856/4856	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Mon,%2026%20May%202025%2010:19:31%20GMT	https://ryancv-demo.bslthemes.com/system-2/wp-content/uploads/2020/04/work1-2-300x197.jpg	C:/My%20Web%20Sites/Portfolio/ryancv-demo.bslthemes.com/system-2/wp-content/uploads/2020/04/work1-2-300x197.jpg	(from https://shuvechhyabajracharya.com/dataops/2020/04/28/brand-identity-with-code/)
16:04:31	62285/62285	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Apr%202025%2001:01:21%20GMT	https://shuvechhyabajracharya.com/dataops/tag/code/	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/tag/code/index.html	(from https://shuvechhyabajracharya.com/dataops/2020/04/28/brand-identity-with-code/)
16:04:31	1051/1051	---MC-	200	added ('OK')	text/javascript	date:Mon,%2026%20May%202025%2010:19:31%20GMT	https://www.google.com/recaptcha/api.js?hl=en_US&render=6Lc6i6MlAAAAALtErRjBjfA9q7n-y_Y7-OBHK_M6&ver=5.2.0	C:/My%20Web%20Sites/Portfolio/www.google.com/recaptcha/api07d0.js	(from https://shuvechhyabajracharya.com/dataops/2020/04/28/brand-identity-with-code/)
16:04:32	62285/62285	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Apr%202025%2002:03:15%20GMT	https://shuvechhyabajracharya.com/dataops/tag/html/	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/tag/html/index.html	(from https://shuvechhyabajracharya.com/dataops/2020/04/28/brand-identity-with-code/)
16:04:32	62295/62295	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Apr%202025%2014:25:50%20GMT	https://shuvechhyabajracharya.com/dataops/tag/plugin/	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/tag/plugin/index.html	(from https://shuvechhyabajracharya.com/dataops/2020/04/28/brand-identity-with-code/)
16:04:34	69634/69634	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20May%202025%2010:19:32%20GMT	https://shuvechhyabajracharya.com/dataops/2020/04/28/brand-identity-with-code/?replytocom=13	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/2020/04/28/brand-identity-with-code/indexfa40.html	(from https://shuvechhyabajracharya.com/dataops/2020/04/28/brand-identity-with-code/)
16:04:35	303045/303045	---MCZ	200	added ('OK')	application/javascript	etag:W/%2249fc5-63295bd2752e7%22	https://shuvechhyabajracharya.com/dataops/wp-content/cache/autoptimize/20/js/autoptimize_253e31b13e1c27c464d2ad9e9a3ab3c0.js	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/wp-content/cache/autoptimize/20/js/autoptimize_253e31b13e1c27c464d2ad9e9a3ab3c0.js	(from https://shuvechhyabajracharya.com/dataops/2020/04/28/brand-identity-with-code/)
16:04:35	69631/69631	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20May%202025%2010:19:33%20GMT	https://shuvechhyabajracharya.com/dataops/2020/04/28/brand-identity-with-code/?replytocom=15	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/2020/04/28/brand-identity-with-code/index8528.html	(from https://shuvechhyabajracharya.com/dataops/2020/04/28/brand-identity-with-code/)
16:04:35	69631/69631	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20May%202025%2010:19:35%20GMT	https://shuvechhyabajracharya.com/dataops/2020/04/28/brand-identity-with-code/?replytocom=14	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/2020/04/28/brand-identity-with-code/index360b.html	(from https://shuvechhyabajracharya.com/dataops/2020/04/28/brand-identity-with-code/)
16:04:36	108/108	---MC-	401	error ('Unauthorized')	application/json	date:Mon,%2026%20May%202025%2010:19:36%20GMT	https://shuvechhyabajracharya.com/dataops/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fshuvechhyabajracharya.com%2Fdataops%2F2020%2F04%2F28%2Fdata-center-infrastructure%2F	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/wp-json/oembed/1.0/embedc995	(from https://shuvechhyabajracharya.com/dataops/2020/04/28/data-center-infrastructure/)
16:04:36	62310/62310	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Apr%202025%2014:25:52%20GMT	https://shuvechhyabajracharya.com/dataops/tag/wordpress/	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/tag/wordpress/index.html	(from https://shuvechhyabajracharya.com/dataops/2020/04/28/brand-identity-with-code/)
16:04:36	2572/2572	---MC-	200	added ('OK')	application/rss+xml	etag:%22a4e6b62fb6a98ceacc770038c51002e1%22	https://shuvechhyabajracharya.com/dataops/2020/04/28/data-center-infrastructure/feed/	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/2020/04/28/data-center-infrastructure/feed/index.html	(from https://shuvechhyabajracharya.com/dataops/2020/04/28/data-center-infrastructure/)
16:04:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20May%202025%2010:19:36%20GMT	https://shuvechhyabajracharya.com/dataops/?p=96	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/index6f72.html	(from https://shuvechhyabajracharya.com/dataops/2020/04/28/data-center-infrastructure/)
16:04:36	167/167	---MC-	401	error ('Unauthorized')	text/xml	date:Mon,%2026%20May%202025%2010:19:37%20GMT	https://shuvechhyabajracharya.com/dataops/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fshuvechhyabajracharya.com%2Fdataops%2F2020%2F04%2F28%2Fdata-center-infrastructure%2F&format=xml	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/wp-json/oembed/1.0/embed5edf	(from https://shuvechhyabajracharya.com/dataops/2020/04/28/data-center-infrastructure/)
16:04:37	108/108	---MC-	401	error ('Unauthorized')	application/json	date:Mon,%2026%20May%202025%2010:19:37%20GMT	https://shuvechhyabajracharya.com/dataops/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fshuvechhyabajracharya.com%2Fdataops%2F2020%2F04%2F28%2Fmusic-player-design%2F	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/wp-json/oembed/1.0/embed1d02	(from https://shuvechhyabajracharya.com/dataops/2020/04/28/music-player-design/)
16:04:37	67923/67923	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20May%202025%2010:19:37%20GMT	https://shuvechhyabajracharya.com/dataops/2020/04/28/data-center-infrastructure/?replytocom=12	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/2020/04/28/data-center-infrastructure/index04d3.html	(from https://shuvechhyabajracharya.com/dataops/2020/04/28/data-center-infrastructure/)
16:04:38	67921/67921	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20May%202025%2010:19:37%20GMT	https://shuvechhyabajracharya.com/dataops/2020/04/28/data-center-infrastructure/?replytocom=11	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/2020/04/28/data-center-infrastructure/indexa858.html	(from https://shuvechhyabajracharya.com/dataops/2020/04/28/data-center-infrastructure/)
16:04:38	1850/1850	---MC-	200	added ('OK')	application/rss+xml	etag:%22a4e6b62fb6a98ceacc770038c51002e1%22	https://shuvechhyabajracharya.com/dataops/2020/04/28/music-player-design/feed/	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/2020/04/28/music-player-design/feed/index.html	(from https://shuvechhyabajracharya.com/dataops/2020/04/28/music-player-design/)
16:04:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20May%202025%2010:19:38%20GMT	https://shuvechhyabajracharya.com/dataops/?p=94	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/index65d2.html	(from https://shuvechhyabajracharya.com/dataops/2020/04/28/music-player-design/)
16:04:38	167/167	---MC-	401	error ('Unauthorized')	text/xml	date:Mon,%2026%20May%202025%2010:19:39%20GMT	https://shuvechhyabajracharya.com/dataops/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fshuvechhyabajracharya.com%2Fdataops%2F2020%2F04%2F28%2Fmusic-player-design%2F&format=xml	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/wp-json/oembed/1.0/embed2e6f	(from https://shuvechhyabajracharya.com/dataops/2020/04/28/music-player-design/)
16:04:40	4856/4856	---MCZ	403	error ('FORBIDDEN')	text/html	date:Mon,%2026%20May%202025%2010:19:40%20GMT	https://bslthemes.com/ryancv/developer-demo/wp-content/uploads/2020/04/blog3-300x141.jpg	C:/My%20Web%20Sites/Portfolio/bslthemes.com/ryancv/developer-demo/wp-content/uploads/2020/04/blog3-300x141.4e.delayed	(from https://shuvechhyabajracharya.com/dataops/2020/04/28/music-player-design/)
16:04:40	4856/4856	---MCZ	403	error ('FORBIDDEN')	text/html	date:Mon,%2026%20May%202025%2010:19:41%20GMT	https://bslthemes.com/ryancv/developer-demo/wp-content/uploads/2020/04/blog2-300x141.jpg	C:/My%20Web%20Sites/Portfolio/bslthemes.com/ryancv/developer-demo/wp-content/uploads/2020/04/blog2-300x141.jpg	(from https://shuvechhyabajracharya.com/dataops/2020/04/28/music-player-design/)
16:04:41	108/108	---MC-	401	error ('Unauthorized')	application/json	date:Mon,%2026%20May%202025%2010:19:41%20GMT	https://shuvechhyabajracharya.com/dataops/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fshuvechhyabajracharya.com%2Fdataops%2F2020%2F04%2F28%2Fdata-analytics-dashboard%2F	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/wp-json/oembed/1.0/embedb8e9	(from https://shuvechhyabajracharya.com/dataops/2020/04/28/data-analytics-dashboard/)
16:04:41	64176/64176	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20May%202025%2010:19:41%20GMT	https://shuvechhyabajracharya.com/dataops/2020/04/28/music-player-design/?replytocom=10	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/2020/04/28/music-player-design/index6944.html	(from https://shuvechhyabajracharya.com/dataops/2020/04/28/music-player-design/)
16:04:41	1171/1171	---MC-	200	added ('OK')	application/rss+xml	etag:%22a4e6b62fb6a98ceacc770038c51002e1%22	https://shuvechhyabajracharya.com/dataops/2020/04/28/data-analytics-dashboard/feed/	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/2020/04/28/data-analytics-dashboard/feed/index.html	(from https://shuvechhyabajracharya.com/dataops/2020/04/28/data-analytics-dashboard/)
16:04:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20May%202025%2010:19:41%20GMT	https://shuvechhyabajracharya.com/dataops/?p=92	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/index8e15.html	(from https://shuvechhyabajracharya.com/dataops/2020/04/28/data-analytics-dashboard/)
16:04:42	167/167	---MC-	401	error ('Unauthorized')	text/xml	date:Mon,%2026%20May%202025%2010:19:42%20GMT	https://shuvechhyabajracharya.com/dataops/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fshuvechhyabajracharya.com%2Fdataops%2F2020%2F04%2F28%2Fdata-analytics-dashboard%2F&format=xml	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/wp-json/oembed/1.0/embed.516949.delayed	(from https://shuvechhyabajracharya.com/dataops/2020/04/28/data-analytics-dashboard/)
16:04:44	4856/4856	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Mon,%2026%20May%202025%2010:19:44%20GMT	https://ryancv-demo.bslthemes.com/system-2/wp-content/uploads/2020/04/news1-300x200.jpg	C:/My%20Web%20Sites/Portfolio/ryancv-demo.bslthemes.com/system-2/wp-content/uploads/2020/04/news1-300x200.52.delayed	(from https://shuvechhyabajracharya.com/dataops/2020/04/28/data-analytics-dashboard/)
16:04:44	108/108	---MC-	401	error ('Unauthorized')	application/json	date:Mon,%2026%20May%202025%2010:19:44%20GMT	https://shuvechhyabajracharya.com/dataops/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fshuvechhyabajracharya.com%2Fdataops%2F2020%2F04%2F28%2Fcreativity-is-more-than%2F	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/wp-json/oembed/1.0/embedce50	(from https://shuvechhyabajracharya.com/dataops/2020/04/28/creativity-is-more-than/)
16:04:44	2303/2303	---MC-	200	added ('OK')	application/rss+xml	etag:%22a4e6b62fb6a98ceacc770038c51002e1%22	https://shuvechhyabajracharya.com/dataops/2020/04/28/creativity-is-more-than/feed/	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/2020/04/28/creativity-is-more-than/feed/index.html	(from https://shuvechhyabajracharya.com/dataops/2020/04/28/creativity-is-more-than/)
16:04:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20May%202025%2010:19:45%20GMT	https://shuvechhyabajracharya.com/dataops/?p=89	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/index3fbb.html	(from https://shuvechhyabajracharya.com/dataops/2020/04/28/creativity-is-more-than/)
16:04:45	167/167	---MC-	401	error ('Unauthorized')	text/xml	date:Mon,%2026%20May%202025%2010:19:45%20GMT	https://shuvechhyabajracharya.com/dataops/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fshuvechhyabajracharya.com%2Fdataops%2F2020%2F04%2F28%2Fcreativity-is-more-than%2F&format=xml	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/wp-json/oembed/1.0/embede298	(from https://shuvechhyabajracharya.com/dataops/2020/04/28/creativity-is-more-than/)
16:04:46	112566/112566	---M--	200	added ('OK')	image/jpeg	etag:%221b7b6-61b56df6dee3e%22	https://shuvechhyabajracharya.com/dataops/wp-content/uploads/sites/20/2020/04/blog1.jpg	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/wp-content/uploads/sites/20/2020/04/blog1.jpg	(from https://shuvechhyabajracharya.com/dataops/2020/04/28/creativity-is-more-than/)
16:04:46	64041/64041	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20May%202025%2010:19:46%20GMT	https://shuvechhyabajracharya.com/dataops/2020/04/28/creativity-is-more-than/?replytocom=9	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/2020/04/28/creativity-is-more-than/indexfc06.html	(from https://shuvechhyabajracharya.com/dataops/2020/04/28/creativity-is-more-than/)
16:04:46	97399/97399	---M--	200	added ('OK')	image/jpeg	etag:%2217c77-61b56e00fbc71%22	https://shuvechhyabajracharya.com/dataops/wp-content/uploads/sites/20/2020/04/news1-1000x660.jpg	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/wp-content/uploads/sites/20/2020/04/news1-1000x660.jpg	(from https://shuvechhyabajracharya.com/dataops/2020/04/)
16:04:46	104451/104451	---M--	200	added ('OK')	image/jpeg	etag:%2219803-61b56e05b9a77%22	https://shuvechhyabajracharya.com/dataops/wp-content/uploads/sites/20/2020/04/work3-1-1000x660.jpg	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/wp-content/uploads/sites/20/2020/04/work3-1-1000x660.jpg	(from https://shuvechhyabajracharya.com/dataops/2020/04/)
16:04:48	14721/14721	---MC-	200	added ('OK')	application/rss+xml	etag:%22a4e6b62fb6a98ceacc770038c51002e1%22	https://shuvechhyabajracharya.com/dataops/category/code/feed/	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/category/code/feed/index.html	(from https://shuvechhyabajracharya.com/dataops/category/code/)
16:04:49	12668/12668	---MC-	200	added ('OK')	application/rss+xml	etag:%22a4e6b62fb6a98ceacc770038c51002e1%22	https://shuvechhyabajracharya.com/dataops/category/design/feed/	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/category/design/feed/index.html	(from https://shuvechhyabajracharya.com/dataops/category/design/)
16:04:49	294084/294084	---MCZ	200	added ('OK')	application/javascript	etag:W/%2247cc4-632ac6235c026%22	https://shuvechhyabajracharya.com/dataops/wp-content/cache/autoptimize/20/js/autoptimize_a438f7b37ea4f4c5af750756c5471184.js	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/wp-content/cache/autoptimize/20/js/autoptimize_a438f7b37ea4f4c5af750756c5471184.js	(from https://shuvechhyabajracharya.com/dataops/2020/04/)
16:04:49	5351/5351	---MC-	200	added ('OK')	application/rss+xml	etag:%22a4e6b62fb6a98ceacc770038c51002e1%22	https://shuvechhyabajracharya.com/dataops/category/music/feed/	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/category/music/feed/index.html	(from https://shuvechhyabajracharya.com/dataops/category/music/)
16:04:49	199/199	---MCZ	200	added ('OK')	text/css	etag:W/%22c7-62c71f32d3192%22	https://shuvechhyabajracharya.com/dataops/wp-content/cache/autoptimize/20/css/autoptimize_single_7758e48630f9aded6111bbfdfebcd94c.css	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/wp-content/cache/autoptimize/20/css/autoptimize_single_7758e48630f9aded6111bbfdfebcd94c.css	(from https://shuvechhyabajracharya.com/dataops/portfolio-archive/the-app-market-on-google-play/)
16:04:50	401119/401119	---MCZ	200	added ('OK')	text/css	etag:W/%2261edf-63319670d913a%22	https://shuvechhyabajracharya.com/dataops/wp-content/cache/autoptimize/20/css/autoptimize_46e0000e664b537558fbc046442ed3a1.css	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/wp-content/cache/autoptimize/20/css/autoptimize_46e0000e664b537558fbc046442ed3a1.css	(from https://shuvechhyabajracharya.com/dataops/portfolio-archive/the-app-market-on-google-play/)
16:04:50	108/108	---MC-	401	error ('Unauthorized')	application/json	date:Mon,%2026%20May%202025%2010:19:50%20GMT	https://shuvechhyabajracharya.com/dataops/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fshuvechhyabajracharya.com%2Fdataops%2Fportfolio-archive%2Fthe-app-market-on-google-play%2F	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/wp-json/oembed/1.0/embed5ae9	(from https://shuvechhyabajracharya.com/dataops/portfolio-archive/the-app-market-on-google-play/)
16:04:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20May%202025%2022:31:37%20GMT	https://shuvechhyabajracharya.com/dataops/?p=82	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/index287b.html	(from https://shuvechhyabajracharya.com/dataops/portfolio-archive/the-app-market-on-google-play/)
16:04:50	167/167	---MC-	401	error ('Unauthorized')	text/xml	date:Mon,%2026%20May%202025%2010:19:51%20GMT	https://shuvechhyabajracharya.com/dataops/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fshuvechhyabajracharya.com%2Fdataops%2Fportfolio-archive%2Fthe-app-market-on-google-play%2F&format=xml	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/wp-json/oembed/1.0/embed9301	(from https://shuvechhyabajracharya.com/dataops/portfolio-archive/the-app-market-on-google-play/)
16:04:51	172792/172792	---M--	200	added ('OK')	image/jpeg	etag:%222a2f8-61b56e0e3b67c%22	https://shuvechhyabajracharya.com/dataops/wp-content/uploads/sites/20/2020/04/work-r2.jpg	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/wp-content/uploads/sites/20/2020/04/work-r2.jpg	(from https://shuvechhyabajracharya.com/dataops/portfolio-archive/the-app-market-on-google-play/)
